[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnicity,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_for_in_us_election,[question] frequency_of_voting,[question] vote_next_national_election,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
577e2a90-9e5b-0134-7f15-0aaafcbd6b1f,1.440681182,US,43,2,4,1,1,4,4,,3,2,3,7,9,,1,4,2,12,2,2,2,1,5,3,2,4,15,4 | 2 | 1 | 5 | 3,5,1,5,,5,2,1,4,4,4,2,5,1,5 | 6 | 10 | 11 | 8,8 | 11 | 5 | 6 | 10,4 | 3 | 5 | 2 | 6 | 1,2,2,1,1,2,2,2,2,,4,2,5,2,1,2,2,2,4,2,2,2
d6263e20-9e5b-0134-c869-0a62e1402143,1.011333523,US,25,2,3,1,1,2,4,,4,2,5,8,3,,1,3,1,4,4,5,4,1,5,3,3,4,13 | 1,4 | 2 | 1 | 5 | 3,1,2,5,,3,6,1,5,4,5,4,5,1,1 | 6 | 7 | 10 | 11,11 | 10 | 6 | 1 | 7,4 | 3 | 2 | 5 | 6 | 1,3,1,2,1,1,4,2,6,,5,3,2,5,3,1,1,3,1,1,3,1
9b6003f0-9e5c-0134-da64-0aaafcbd6b1f,1.011333523,US,16,2,2,1,1,5,2,9,4,1,6,6,6,3,3,2,2,10,2,3,2,2,2,3,2,3,4 | 3 | 10 | 1 | 13,5 | 2 | 4 | 1 | 3,4,1,4,4,4,2,2,3,2,3,2,2,1,3 | 4 | 6 | 7 | 11,7 | 4 | 3 | 6 | 11,4 | 1 | 2 | 3 | 5 | 6,2,2,1,1,2,2,4,3,3,4,3,2,2,4,2,2,2,1,1,4,1
2a051fb0-9e5e-0134-ff40-0aaafcbd6b1f,0.4694166456,US,37,2,3,2,1,3,3,13,1,1,1,7,3,,2,2,2,7,3,2,3,2,3,3,4,3,5 | 6 | 1,5 | 2 | 3 | 4 | 1,1,1,3 | 4,1,4,1,2,3,3,4,4,4,2,3 | 4 | 7 | 8 | 12,4 | 8 | 7 | 12 | 3,3 | 4 | 1 | 5 | 2 | 6,2,2,1,1,1,2,2,2,3,2,4,2,1,1,2,2,1,2,3,3,1
776cccc0-9e5e-0134-58e7-0aaafcbd6b1f,1.188923887,US,31,2,4,1,1,2,4,,3,2,1,7,2,,2,2,2,5,3,3,2,2,2,4,4,2,4 | 1 | 13 | 3 | 5,1 | 4 | 3 | 2 | 5,2,2,3 | 4,2,6,5,1,4,5,4,1,2,2,3 | 4 | 6 | 7 | 10,4 | 6 | 7 | 3 | 10,4 | 3 | 1 | 6 | 5 | 2,3,3,1,1,2,2,2,1,,2,2,2,2,2,5,2,4,2,1,3,1
969f4a80-9e5e-0134-596b-0aaafcbd6b1f,0.483592017,US,29,1,4,2,1,3,4,,6,1,1,4,1,,2,2,2,4,3,2,2,2,2,2,2,3,3 | 13 | 2 | 1,4 | 5 | 1 | 3 | 2,2,4,3,3,5,5,4,3,3,2,1,3,2,1 | 2 | 3 | 4 | 5,3 | 1 | 2 | 4 | 5,2 | 1 | 3 | 4 | 6 | 5,3,1,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,3,1
d1d94ed0-9e5e-0134-5a22-0aaafcbd6b1f,1.440681182,US,41,2,3,1,1,1,4,,8,2,3,8,1,,1,1,1,8,1,3,4,3,3,4,5,5,1 | 13,2 | 3 | 4 | 1 | 5,1,1,5,,8,4,1,5,1,4,2,1,1,1 | 3 | 4 | 10 | 11,11 | 10 | 4 | 3 | 1,4 | 2 | 3 | 6 | 5 | 1,1,1,2,1,1,4,5,5,,1,5,5,5,3,3,1,1,1,1,3,1
a901ad20-9e5f-0134-5dc5-0aaafcbd6b1f,0.3992995641,US,21,2,3,2,1,2,4,,4,2,1,7,6,1,3,3,2,3,2,4,3,1,2,3,2,2,8 | 5 | 7 | 4 | 1 | 3,2 | 5 | 4 | 3 | 1,3,2,3 | 4,3,1,2,1,3,4,4,4,4,1,1 | 3 | 7 | 9 | 12,7 | 9 | 1 | 3 | 12,5 | 6 | 3 | 2 | 1 | 4,4,1,2,1,1,2,5,2,,4,4,2,2,1,4,2,3,2,1,3,1
3c1188a0-9e60-0134-a0b2-0aaafcbd6b1f,0.483592017,US,28,1,3,2,1,2,4,,3,1,1,8,3,,1,1,1,13,1,3,3,4,3,3,5,5,5 | 6 | 2 | 13,4 | 1 | 2 | 3 | 5,4,1,5,,3,8,2,5,3,4,3,1,1,4 | 3 | 5,4 | 3 | 5,6 | 4 | 5 | 2 | 3 | 1,3,1,2,2,1,3,5,4,4,2,3,5,2,5,3,2,2,2,4,3,1
c22ab1f0-9e60-0134-237e-0a62e1402143,1.224826827,US,34,1,4,1,1,2,4,,4,2,1 | 3,4,1,,3,4,2,7,2,2,2,2,1,3,2,5,13 | 2 | 1 | 6 | 8 | 3,2 | 4 | 5 | 3 | 1,1,4,3 | 2,3,4,3,3,1,4,3,2,1,1,2 | 6 | 7 | 12 | 10,7 | 10 | 12 | 6 | 2,5 | 2 | 3 | 4 | 6 | 1,2,1,2,1,1,4,4,4,,4,1,4,1,1,4,2,4,1,1,2,2
f6a19b10-9e60-0134-246d-0a62e1402143,0.483592017,US,26,1,5,2,1,4,5,,2,2,1,7,2,,2,2,2,13,4,6,1,6,1,6,4,1,4 | 3 | 1 | 13 | 6,4 | 3 | 2 | 1 | 5,1,7,2 | 3 | 4 | 1,6,4,6,1,3,6,5,1,5,5,16,,2 | 3 | 1 | 6 | 4 | 5,2,2,3,2,2,4,2,3,,1,1,3,1,1,2,3,2,1,4,2,1
945443d0-9e61-0134-a660-0aaafcbd6b1f,1.011333523,US,21,2,4,1,1,3,3,3,6,1,2,6,3,,4,2,1,5,3,4,3,4,3,2,1,3,4 | 3 | 13 | 9 | 6 | 2 | 1,3 | 5 | 4 | 1 | 2,4,4,2 | 1,5,6,3,5,4,4,2,2,2,2,6 | 8 | 10 | 11 | 12,12 | 8 | 10 | 11 | 6,5 | 3 | 6 | 1 | 4 | 2,3,2,1,2,2,3,2,2,1,4,1,1,3,5,4,4,2,2,2,3,2
5cbf3440-9e62-0134-aa05-0a62e1402143,1.188923887,US,37,2,4,1,1,3,4,,4,2,3,4,1,,2,3,2,7,4,2,2,1,2,2,4,5,6 | 13 | 1 | 5 | 3 | 9,2 | 3 | 4 | 1 | 5,1,4,2 | 4,2,4,7,3,4,2,2,2,2,1,11 | 7 | 6 | 1 | 2,11 | 7 | 6 | 1 | 2,2 | 6 | 3 | 5 | 4 | 1,2,2,2,1,1,4,2,4,,1,2,1,4,1,1,1,4,1,1,2,2
b03cda00-9e62-0134-abaa-0a62e1402143,1.011333523,US,25,2,4,1,1,1,5,,4,2,3,8,1,,3,3,2,5,2,2,2,2,1,2,2,4,13 | 3 | 5 | 1 | 4,4 | 3 | 2 | 1 | 5,1,1,2 | 4,5,8,5,1,4,2,3,2,3,1,4 | 6 | 7 | 10 | 11,11 | 10 | 7 | 6 | 4,3 | 2 | 6 | 5 | 4 | 1,2,2,1,1,2,3,4,3,,5,1,2,3,2,2,1,3,1,1,5,2
182f8b40-9e63-0134-aded-0a62e1402143,0.4694166456,US,38,2,4,2,1,4,4,,3,2,1,8,2,,2,1,2,8,3,2,2,2,1,2,2,6,5 | 8 | 1,4 | 2 | 1 | 3 | 5,2,1,2 | 4,1,2,3,1,3,2,5,2,2,1,7 | 8 | 11 | 12 | 13,7 | 8 | 12 | 11 | 13,2 | 5 | 4 | 6 | 3 | 1,3,1,2,1,1,3,4,2,,3,2,2,4,3,3,1,4,2,1,2,2
8551d280-9e63-0134-0f27-0a62e1402143,0.4694166456,US,36,2,3,2,1,5,3,5,2,1,1,8,1,,1,2,2,5,2,3,2,3,2,2,2,3,1,4 | 2 | 3 | 1 | 5,3,1,5,,4,1,1,2,4,4,4,5,3,1,1,3 | 5 | 2 | 4 | 1 | 6,3,2,1,1,3,2,4,4,4,2,3,2,3,2,3,2,3,3,4,4,2
3d1d8d60-9e64-0134-12bc-0a62e1402143,1.188923887,US,36,2,4,1,1,4,4,,4,1,1,8,1,,2,3,2,10,3,4,2,3,2,3,2,2,5 | 3 | 13 | 1 | 6,2 | 4 | 1 | 5 | 3,2,1,2,1,5,3,2,4,4,4,1,2,1,3 | 4 | 6 | 12 | 13,3 | 6 | 12 | 13 | 4,3 | 5 | 6 | 4 | 1 | 2,3,2,2,1,2,3,3,2,2,2,3,2,2,1,2,2,4,2,2,3,2
bd5ce790-9e64-0134-de8a-0a62e1402143,1.188923887,US,26,2,2,1,1,4,4,,4,1,1,7,7,,2,2,1,5,3,2,2,2,5,3,2,2,13 | 6 | 1 | 4,1 | 2 | 4 | 3 | 5,2,2,5,,6,3,1,2,4,3,4,5,3,4 | 5 | 6 | 7 | 11,4 | 6 | 11 | 7 | 5,1 | 3 | 5 | 2 | 4 | 6,2,1,2,1,1,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,2
dd839e80-9e64-0134-e848-0aaafcbd6b1f,1.188923887,US,27,2,4,1,1,4,4,,4,1,1,4,4,,2,3,2,5,2,2,2,1,5,2,3,2,3 | 4 | 13 | 2 | 1 | 5,1 | 4 | 3 | 2 | 5,1,1,3,2,5,3,1,4,3,4,1,1,1,4 | 6 | 7 | 8,6 | 8 | 7 | 4,1 | 3 | 4 | 5 | 2 | 6,4,2,1,2,2,3,2,4,4,2,2,2,2,1,2,2,2,2,2,2,2
8778cbb0-9e65-0134-eb87-0aaafcbd6b1f,1.440681182,US,55,2,3,1,1,1,4,,6,2,7,4,3,,1,2,1,3,1,2,2,2,2,2,4,4,13,4 | 2 | 3 | 1 | 5,6,,2,1,4,1,2,4,2,3,2,2,2,10,10,2 | 5 | 3 | 4 | 1 | 6,3,1,2,1,2,4,4,3,,1,3,1,4,2,1,1,2,3,2,7,1
4ef20d00-9e66-0134-eea5-0aaafcbd6b1f,0.5688166714,US,62,2,3,2,1,2,4,,1,2,1,4,5,,5,5,2,12,4,4,4,2,5,3,4,2,5 | 1 | 2 | 13,1 | 4 | 2 | 3 | 5,5,1,5,,8,2,1,4,5,4,1,2,1,3 | 5 | 8 | 12,12 | 5 | 3 | 8,3 | 1 | 5 | 4 | 6 | 2,3,2,1,1,2,3,4,6,,1,4,3,1,1,1,1,1,3,2,7,1
6f0b69d0-9e66-0134-ef31-0aaafcbd6b1f,1.188923887,US,31,2,4,1,1,2,4,,8,1,5 | 3,7,2,,2,2,2,12,3,2,2,1,2,2,2,3,9 | 11 | 6 | 5 | 8 | 2 | 10 | 1 | 4 | 7 | 12,1 | 4 | 3 | 2 | 5,3,3,3 | 4,3,3,4,4,3,1,2,2,2,1,4 | 3 | 6 | 7 | 12,6 | 3 | 4 | 7 | 12,4 | 6 | 2 | 3 | 1 | 5,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,3,2
736d1b40-9e66-0134-e638-0a62e1402143,1.440681182,US,49,2,1,1,3,,5,,5,2,6 | 3 | 1 | 2 | 5 | 4 | 7,5,4,,4,5,2,4,4,3,2,5,4,5,3,4,5,4 | 1 | 5 | 3 | 2,3,4,3,3,5,5,3,3,3,3,2,2,2,16,,6 | 3 | 4 | 2 | 1 | 5,2,1,2,1,2,3,3,4,,2,2,2,2,3,3,2,2,4,4,4,1
768b3bc0-9e66-0134-ef56-0aaafcbd6b1f,1.011333523,US,18,2,3,1,2,5,4,,5,1,6,7,10,,5,5,2,6,1,6,2,1,5,2,2,1,1 | 13,5 | 3 | 1 | 2 | 4,3,1,5,,4,1,1,1,3,5,4,5,2,4 | 2 | 1 | 6 | 7,6 | 7 | 1 | 4 | 2,3 | 5 | 1 | 4 | 2 | 6,2,1,2,2,2,2,2,1,1,4,2,2,3,1,4,3,2,3,1,2,2
dfd5dbb0-9e66-0134-f11c-0aaafcbd6b1f,1.420667912,US,45,1,4,1,1,2,4,,4,2,1,4,1,,1,3,2,8,4,1,1,3,1,3,3,1,4 | 8 | 13 | 1 | 7 | 6 | 5,4 | 2 | 1 | 3 | 5,1,1,3 | 1 | 4,2,8,2,1,4,6,3,1,1,2,2 | 4 | 5 | 8 | 7,4 | 8 | 7 | 2 | 5,4 | 1 | 3 | 6 | 2 | 5,3,2,1,1,2,3,4,2,,2,2,5,2,1,2,1,3,4,3,3,1
0efad080-9e67-0134-a502-0aaafcbd6b1f,1.224826827,US,26,1,3,1,1,5,4,,3,2,2,7,1,,1,2,2,5,3,1,2,1,1,2,2,5,4 | 13 | 1,4 | 1 | 5 | 2 | 3,5,1,3,2,1,3,1,2,3,4,2,2,1,4 | 6 | 7 | 11 | 12,11 | 7 | 12 | 4 | 6,4 | 2 | 6 | 5 | 3 | 1,5,2,1,1,2,2,3,3,,2,2,3,3,3,2,2,2,1,1,2,2
e9c51430-9e67-0134-a9f2-0a62e1402143,0.3992995641,US,25,2,3,2,1,2,2,13,1,1,1,7,1,,1,2,2,4,3,2,1,1,1,1,4,6,1 | 13,1 | 2 | 3 | 4 | 5,2,5,5,,2,2,1,3,1,4,3,4,3,4 | 7 | 8 | 9 | 11,9 | 4 | 8 | 11 | 7,4 | 1 | 3 | 2 | 5 | 6,3,2,1,2,2,3,4,4,5,3,4,3,3,1,3,3,3,1,1,1,1
86527040-9e68-0134-ab85-0aaafcbd6b1f,0.4694166456,US,38,2,2,2,1,2,5,,1,1,1,7,2,,1,1,2,1,2,3,3,3,1,3,4,4,3,4 | 2 | 3 | 5 | 1,2,1,5,,4,2,1,3,4,4,4,5,4,6 | 7 | 4 | 3 | 12,3 | 6 | 4 | 12 | 7,1 | 2 | 3 | 4 | 6 | 5,5,1,1,1,1,2,4,4,3,3,4,3,3,3,3,3,3,3,3,7,2
8912e690-9e69-0134-af99-0aaafcbd6b1f,0.4694166456,US,26,2,3,2,1,2,4,,3,2,1,7,3,,1,1,2,13,3,5,4,2,3,5,4,2,4 | 1 | 2 | 13 | 3 | 14,2 | 3 | 4 | 1 | 5,1,1,5,,2,1,1,3,4,4,1,6,1,3 | 5 | 4 | 7 | 10,3 | 10 | 4 | 5 | 7,4 | 6 | 1 | 5 | 3 | 2,1,1,1,2,2,1,1,4,,4,5,5,1,1,5,5,1,1,2,1,1
a9544680-9e6a-0134-82f7-0a62e1402143,0.483592017,US,27,1,3,2,1,5,5,,1,2,1,8,3,,1,2,2,4,2,4,3,2,5,4,4,2,1 | 13,4 | 2 | 1 | 5 | 3,2,1,5,,3,3,2,3,4,4,4,5,5,16,,6 | 5 | 2 | 3 | 4 | 1,5,2,1,3,2,3,5,2,,2,3,4,2,1,1,2,1,3,1,5,1
bccc6b60-9e6a-0134-8338-0a62e1402143,1.440681182,US,45,2,4,1,1,3,4,,4,2,1,4,1,,3,4,2,11,3,3,2,2,2,2,2,2,1 | 13,4 | 1 | 2 | 3 | 5,2,1,1,2,4,2,2,2,3,3,2,1,1,7 | 10 | 11,7 | 10 | 11,2 | 4 | 5 | 6 | 3 | 1,4,1,2,1,1,2,2,3,,3,3,5,2,1,4,2,2,1,1,2,2
c98a9200-9e6c-0134-a921-0aaafcbd6b1f,1.440681182,US,42,2,4,1,1,5,3,2,4,2,1,8,2,,1,1,3,13,2,1,5,6,1,4,3,4,15,4 | 3 | 1 | 2 | 5,5,3,5,,1,1,1,3,3,4,4,2,2,6 | 7 | 8 | 12,12 | 7 | 8 | 6,2 | 5 | 3 | 1 | 4 | 6,3,2,2,2,1,3,3,4,,3,2,2,3,1,3,2,4,2,1,3,1
a5c579d0-9e6d-0134-acfd-0aaafcbd6b1f,1.188923887,US,31,2,4,1,1,3,4,,3,1,1,1,3,,3,4,2,7,2,3,3,1,4,5,4,5,2 | 13 | 1 | 5 | 6 | 7 | 14,5 | 2 | 1 | 4 | 3,2,2,3 | 4,1,7,3,1,4,2,4,2,2,1,1 | 2 | 4 | 7 | 8,4 | 7 | 8 | 2 | 1,4 | 3 | 6 | 5 | 1 | 2,5,1,2,1,1,4,5,3,3,1,4,3,2,4,1,1,4,5,1,5,2
2b84f3e0-9e6e-0134-afb5-0aaafcbd6b1f,0.5688166714,US,62,2,3,2,1,2,5,,3,2,1,4,10,,5,5,2,5,4,3,2,3,5,3,4,2,16,,,,3,2,8,2,2,4,5,4,1,2,1,4 | 7 | 8,7 | 4 | 8,3 | 2 | 4 | 6 | 5 | 1,5,2,1,1,2,2,3,2,,1,3,5,1,1,3,2,3,3,3,5,2
6ebef1c0-9e6e-0134-1ef4-0a62e1402143,1.011333523,US,23,2,3,1,1,3,4,,7,1,1,1,6,2,1,2,2,8,4,2,3,2,5,4,3,4,4 | 13 | 8 | 1,4 | 5 | 2 | 3 | 1,5,2,5,,7,5,2,3,4,4,1,3,1,4 | 5 | 6 | 12 | 13,5 | 4 | 12 | 6 | 13,1 | 2 | 3 | 5 | 4 | 6,4,2,2,1,1,2,2,3,3,3,3,4,3,1,4,4,3,3,3,1,1
e7de5330-9e6e-0134-b2d2-0aaafcbd6b1f,1.420667912,US,51,1,4,1,1,4,1,2,8,1,7,7,3,,2,1,2,1,2,3,4,2,4,3,3,2,1,1 | 2 | 4 | 5 | 3,5,1,5,,3,1,1,2,3,4,4,5,2,15,,3 | 5 | 4 | 2 | 1 | 6,5,3,3,3,3,2,4,3,3,2,4,3,1,2,3,3,3,5,3,3,2
fd3a1ad0-9e6e-0134-c306-0aaafcbd6b1f,1.420667912,US,46,1,2,1,1,3,2,1,4,1,1,7,2,,2,2,1,2,3,3,2,3,2,3,4,3,1 | 13,2 | 4 | 1 | 3 | 5,3,1,5,,8,1,2,3,4,5,1,3,1,3 | 5 | 4 | 7 | 1,3 | 5 | 1 | 4 | 7,2 | 1 | 6 | 5 | 4 | 3,3,1,2,2,2,3,2,4,3,3,3,3,2,1,2,2,2,3,2,2,1
360c6820-9e6f-0134-c40b-0aaafcbd6b1f,0.4694166456,US,29,2,3,2,1,3,4,,1,2,5 | 1,7,3,,4,1,1,13,2,4,4,6,4,5,5,5,3 | 2 | 1 | 8 | 13 | 5,3 | 1 | 2 | 5 | 4,1,2,4 | 3,2,5,2,6,3,3,4,1,2,1,11 | 12 | 13 | 7 | 6,11 | 12 | 13 | 7 | 6,6 | 1 | 2 | 4 | 3 | 5,1,2,2,1,2,3,2,4,,1,4,4,3,1,2,1,2,2,1,2,1
46f006b0-9e6f-0134-c45c-0aaafcbd6b1f,0.3992995641,US,20,2,5,2,1,4,2,13,3,1,2,7,6,3,2,2,2,5,2,3,2,2,2,4,4,5,13 | 3 | 4 | 5,2 | 4 | 1 | 3 | 5,5,2,5,,4,2,1,3,3,3,2,3,2,4 | 7 | 6 | 12 | 13,6 | 7 | 12 | 4 | 13,3 | 5 | 4 | 2 | 6 | 1,3,1,1,1,2,3,3,1,2,4,2,2,2,1,3,3,3,3,1,5,1
60964f10-9e71-0134-7f7f-0aaafcbd6b1f,1.188923887,US,29,2,2,1,1,4,5,,4,2,1,8,9,,2,1,2,4,1,2,3,2,2,4,4,3,13 | 1 | 6,4 | 1 | 2 | 5 | 3,4,1,5,,4,2,2,4,5,3,2,3,2,4 | 6 | 7 | 8 | 12,8 | 6 | 4 | 7 | 12,3 | 6 | 2 | 5 | 1 | 4,3,1,2,1,2,2,2,3,,2,2,3,1,1,3,2,2,4,1,3,2
78d176a0-9e71-0134-a669-0a62e1402143,1.224826827,US,36,1,4,1,1,2,4,,7,1,5,8,1,,2,2,2,10,2,1,1,2,1,1,2,3,1 | 9 | 4 | 13 | 2,3 | 5 | 4 | 1 | 2,2,2,5,,2,1,2,2,3,2,1,3,2,3 | 8 | 6 | 5 | 2,3 | 6 | 2 | 8 | 5,6 | 2 | 1 | 5 | 4 | 3,3,1,1,2,1,1,3,3,2,3,3,2,1,2,3,3,2,3,3,2,2
9ed27230-9e71-0134-a74e-0a62e1402143,0.5609149359,US,45,1,3,2,1,3,5,,3,1,1,8,7,,2,1,2,4,2,5,3,6,5,5,4,5,12,3 | 1 | 4 | 2 | 5,1,3,5,,8,4,4,5,4,5,4,5,4,4 | 6 | 7 | 12 | 14,12 | 4 | 6 | 7 | 14,1 | 5 | 4 | 3 | 2 | 6,2,3,3,3,2,4,4,5,5,1,5,5,3,4,1,1,1,3,3,4,2
cceecf90-9e72-0134-85ad-0aaafcbd6b1f,0.4694166456,US,35,2,3,2,1,3,5,,3,2,1,4,1,,1,2,2,6,3,3,2,2,2,2,1,1,2 | 8 | 1 | 13,4 | 1 | 2 | 5 | 3,1,2,5,,8,4,1,2,3,4,2,2,1,7 | 12 | 13 | 2 | 1,12 | 7 | 1 | 2 | 13,6 | 4 | 3 | 2 | 5 | 1,2,2,1,1,2,2,2,2,,3,4,2,2,2,3,2,4,1,1,4,2
ce024130-9e73-0134-89d8-0aaafcbd6b1f,1.224826827,US,28,1,4,1,1,5,5,,4,1,6,3,1,,2,1,2,12,3,3,2,1,2,1,2,2,9 | 13,5 | 2 | 1 | 4 | 3,1,1,5,,4,1,2,2,5,2,2,2,2,1 | 8,1 | 8,2 | 1 | 6 | 4 | 3 | 5,2,1,2,1,1,2,1,3,1,2,3,3,1,3,1,3,1,4,1,1,1
64be3c20-9e74-0134-dba6-0aaafcbd6b1f,1.011333523,US,21,2,3,1,1,1,4,,4,2,1,4,6,1,1,1,2,8,1,3,4,3,2,6,6,4,1 | 8 | 13,2 | 1 | 4 | 3 | 5,4,1,3,2,7,3,1,3,4,3,4,5,2,2 | 6 | 7 | 13 | 14,6 | 2 | 7 | 13 | 14,5 | 6 | 4 | 3 | 1 | 2,4,1,2,1,1,3,3,6,,3,4,3,3,1,4,4,4,3,4,3,2
71009420-9e75-0134-6091-0a62e1402143,1.420667912,US,46,1,3,1,1,2,3,5,4,2,1 | 2,1,1,,2,1,2,5,1,4,4,4,4,4,4,4,1 | 2 | 6,3 | 2 | 5 | 4 | 1,1,1,5,,5,2,2,5,5,4,2,1,1,3 | 7 | 10 | 11 | 12,3 | 7 | 11 | 10 | 12,4 | 2 | 3 | 5 | 6 | 1,1,2,1,1,2,4,4,4,,1,4,1,1,1,2,1,1,4,1,4,1
f1ad4660-9e77-0134-8591-0a62e1402143,0.3992995641,US,18,2,3,2,1,1,2,5,1,1,1,4,6,3,5,5,2,13,1,1,2,1,5,3,2,4,3 | 2 | 1 | 13,2 | 1 | 3 | 4 | 5,1,2,3,3,6,1,1,3,3,5,2,4,1,6 | 7,7 | 6,3 | 6 | 2 | 5 | 4 | 1,3,2,1,1,2,4,4,6,6,3,3,3,1,1,3,1,1,3,1,1,1
5dd4f060-9e78-0134-2604-0a62e1402143,1.188923887,US,34,2,3,1,1,4,4,,5,1,1,8,10,,2,2,2,12,2,1,2,3,2,6,6,6,1 | 5 | 3,4 | 1 | 3 | 2 | 5,4,2,5,,5,4,2,3,4,4,1,1,1,5 | 6 | 7,5 | 6 | 7,1 | 3 | 5 | 4 | 6 | 2,5,2,2,1,2,2,4,4,4,2,2,3,1,1,3,2,2,1,1,3,1
eaed3a10-9e79-0134-8b5b-0a62e1402143,1.440681182,US,43,2,3,1,1,4,4,,4,2,1,7,9,,2,2,1,13,4,3,1,2,2,4,4,5,13 | 4 | 1,4 | 1 | 2 | 5 | 3,2,2,5,,5,7,2,4,4,4,4,2,2,3 | 4 | 7 | 8 | 12,7 | 4 | 3 | 8 | 12,3 | 5 | 4 | 6 | 2 | 1,4,1,1,1,2,3,4,4,,3,5,4,2,1,2,2,2,2,1,3,1
1ac92dd0-9e7a-0134-8c4b-0a62e1402143,0.483592017,US,38,1,3,2,1,4,4,,1,2,1,7,9,,3,1,2,3,3,3,3,6,2,6,6,6,13 | 1,2 | 4 | 1 | 3 | 5,1,1,5,,4,3,1,3,6,4,4,4,3,16,,4 | 6 | 3 | 5 | 2 | 1,5,2,1,2,1,3,3,4,,3,3,3,1,2,2,1,2,3,3,5,1
81b31b90-9e7b-0134-dc49-0aaafcbd6b1f,1.224826827,US,36,1,4,1,1,5,5,,3,1,6,3,1,,2,2,2,2,2,2,2,2,2,1,2,1,1 | 9 | 13,5 | 4 | 1 | 3 | 2,3,2,3 | 4,2,4,1,2,2,4,4,3,1,1,2 | 4 | 12 | 11 | 6,2 | 6 | 11 | 4 | 12,3 | 5 | 6 | 2 | 4 | 1,2,1,1,2,2,4,4,2,2,1,2,1,1,1,4,2,4,1,2,1,2
a2890660-9e7b-0134-eb2d-0a62e1402143,0.4694166456,US,32,2,3,2,1,5,4,,4,2,1,7,9,,2,2,2,8,3,2,2,2,5,6,3,2,3 | 5 | 1 | 6 | 13,1 | 2 | 4 | 3 | 5,1,1,4,3,4,6,4,3,4,5,4,2,1,7 | 4 | 8 | 12,7 | 4 | 8 | 12,3 | 2 | 4 | 5 | 6 | 1,2,2,3,1,2,4,4,3,,3,3,3,3,2,2,1,2,3,1,4,1
70e231d0-9e7c-0134-48d7-0a62e1402143,0.5609149359,US,43,1,3,2,1,3,2,11,2,1,2,4,1,,2,2,2,4,2,2,3,2,2,4,5,2,1 | 3,4 | 2 | 5 | 1 | 3,2,3,1 | 3,3,5,3,1,2,4,4,1,1,1,2 | 3 | 4 | 8,4 | 3 | 8 | 2,3 | 2 | 5 | 1 | 4 | 6,2,2,1,1,2,2,2,4,4,2,2,5,1,1,2,1,1,2,2,5,1
00894de0-9e7f-0134-b125-0aaafcbd6b1f,1.188923887,US,37,2,4,1,1,5,4,,4,2,1,7,4,,1,3,2,12,2,1,2,2,1,3,3,3,1 | 3 | 5 | 13,1 | 4 | 3 | 2 | 5,3,1,3 | 2,2,4,2,2,2,5,3,3,1,1,7 | 15,7,2 | 4 | 5 | 3 | 6 | 1,2,2,1,1,1,2,3,1,,2,1,1,4,1,4,4,3,1,2,1,2
46cb1960-9e80-0134-b727-0aaafcbd6b1f,1.224826827,US,35,1,2,1,1,2,4,,1,1,5,4,1,,2,2,3,1,3,2,1,2,2,2,2,3,1 | 3 | 5 | 2 | 6 | 7 | 13 | 11,1 | 5 | 2 | 3 | 4,2,1,1,2,2,3,3,2,3,2,1,2,2,2 | 1 | 13,1 | 2 | 13,2 | 1 | 4 | 5 | 6 | 3,3,1,2,2,2,2,3,2,2,2,3,2,1,1,1,1,1,2,2,2,1
